analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Tony Shen,SPDB International,3451,TSM-US,2024Q3,2024,0.04356577334521953,930881.44,3674,20240724,84
Heping Qin,Guotai Haitong Securities China,1094,TSM-US,2024Q3,2024,0.04492411967907289,930881.44,3674,20240718,90
Ling Ji Cao,First Shanghai,1701,TSM-US,2024Q3,2024,0.04148862825941609,930881.44,3674,20240718,90
Rick Hsu,Daiwa Securities Co. Ltd.,467,TSM-US,2024Q3,2024,0.04554028303989303,930881.44,3674,20240718,90
Mark Li,Bernstein Research,1140,TSM-US,2024Q2,2024,,946525.7,3674,20240618,29
Matthew Bryson,Wedbush Securities,590,TSM-US,2024Q2,2024,0.04800273439640528,946525.7,3674,20240709,8
Aaron Jeng,Nomura Research,143,TSM-US,2024Q2,2024,,946525.7,3674,20240710,7
Jeff Pu,Haitong International Research,2898,TSM-US,2024Q2,2024,0.045025793194147616,946525.7,3674,20240709,8
Jorge Chang,Yuanta Research,762,TSM-US,2024Q2,2024,0.04338706230478382,946525.7,3674,20240704,13
Ling Ji Cao,First Shanghai,1701,TSM-US,2024Q2,2024,0.04186788317168063,946525.7,3674,20240703,14
Kevin Wang,Mizuho Securities Asia Ex Japan,1819,TSM-US,2024Q2,2024,0.0448227190530988,946525.7,3674,20240701,16
Robert Sanders,Deutsche Bank Research,77,TSM-US,2024Q2,2024,0.036302964546002514,946525.7,3674,20240418,90
Felix Hsu,Cathay Securities,3216,TSM-US,2024Q2,2024,0.03620846073757465,946525.7,3674,20240619,28
Parth Talsania,Equisights,3723,TSM-US,2024Q2,2024,0.0387544522987561,946525.7,3674,20240119,180
Ishan Majumdar,Baptista Research,3454,TSM-US,2024Q2,2024,0.03886404734506,946525.7,3674,20240312,127
Heping Qin,Guotai Haitong Securities China,1094,TSM-US,2024Q2,2024,0.04278095238095238,946525.7,3674,20240422,86
Szeho Ng,China Renaissance Securities (US),2903,TSM-US,2024Q2,2024,0.039761778727601504,946525.7,3674,20240410,98
Leping Huang,Huatai Research,1271,TSM-US,2024Q2,2024,0.037008816921475146,946525.7,3674,20240418,90
Rick Hsu,Daiwa Securities Co. Ltd.,467,TSM-US,2024Q2,2024,0.0395279850950737,946525.7,3674,20240418,90
Mark Li,Bernstein Research,1140,TSM-US,2024Q1,2024,,720163.94,3674,20240320,20
Jorge Chang,Yuanta Research,762,TSM-US,2024Q1,2024,0.052805102996254676,720163.94,3674,20240403,6
Leping Huang,Huatai Research,1271,TSM-US,2024Q1,2024,0.04995895995390377,720163.94,3674,20240328,12
Ishan Majumdar,Baptista Research,3454,TSM-US,2024Q1,2024,0.05234010371650821,720163.94,3674,20240312,28
Parth Talsania,Equisights,3723,TSM-US,2024Q1,2024,0.05161985018726592,720163.94,3674,20240119,81
Heping Qin,Guotai Haitong Securities China,1094,TSM-US,2024Q1,2024,0.06311384327283202,720163.94,3674,20240119,81
