analyst,broker,broker_code,firm,quarter,year,fe,market_cap,sic_code,revision_date,staleness_days
Kevin Garrigan,WestPark Capital,3079,QCOM-US,2024Q3,2024,0.0549435774309724,185592.4,3663,20240801,96
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2024Q3,2024,0.05356302521008404,185592.4,3663,20240502,187
Angustt Lin,Aletheia Capital,2859,QCOM-US,2024Q3,2024,0.07175030012004802,185592.4,3663,20241025,11
Kevin Cassidy,Rosenblatt Securities,2623,QCOM-US,2024Q3,2024,0.05920528211284514,185592.4,3663,20240517,172
Vijay Rakesh,Mizuho Securities USA,1802,QCOM-US,2024Q3,2024,0.060158463385354154,185592.4,3663,20240529,160
Harsh V. Kumar,Piper Sandler Companies,570,QCOM-US,2024Q3,2024,0.05782472989195679,185592.4,3663,20240801,96
Aaron Rakers,Wells Fargo Securities,596,QCOM-US,2024Q3,2024,0.05606782713085235,185592.4,3663,20240801,96
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2024Q3,2024,0.05122208883553422,185592.4,3663,20241018,18
Rick Schafer,Oppenheimer,498,QCOM-US,2024Q3,2024,0.05764465786314526,185592.4,3663,20240801,96
Heping Qin,Guotai Haitong Securities China,1094,QCOM-US,2024Q3,2024,0.06070588235294118,185592.4,3663,20240801,96
Kevin Garrigan,WestPark Capital,3079,QCOM-US,2024Q2,2024,0.05011795407098121,213825.61,3663,20240502,89
Stacy A. Rasgon,Bernstein Research,1140,QCOM-US,2024Q2,2024,,213825.61,3663,20240627,33
Kevin Cassidy,Rosenblatt Securities,2623,QCOM-US,2024Q2,2024,0.054710855949895616,213825.61,3663,20240517,74
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2024Q2,2024,0.05082941544885177,213825.61,3663,20240502,89
Angustt Lin,Aletheia Capital,2859,QCOM-US,2024Q2,2024,0.0683329853862213,213825.61,3663,20240405,116
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2024Q2,2024,0.051422755741127354,213825.61,3663,20240716,14
Vijay Rakesh,Mizuho Securities USA,1802,QCOM-US,2024Q2,2024,0.05580427974947808,213825.61,3663,20240529,62
Aaron Rakers,Wells Fargo Securities,596,QCOM-US,2024Q2,2024,0.054216075156576206,213825.61,3663,20240502,89
Sun-Woo Kim,Meritz Securities,1778,QCOM-US,2024Q2,2024,0.05570250521920669,213825.61,3663,20240610,50
Heping Qin,Guotai Haitong Securities China,1094,QCOM-US,2024Q2,2024,0.07423068893528185,213825.61,3663,20240502,89
Kevin Garrigan,WestPark Capital,3079,QCOM-US,2024Q1,2024,0.053259493670886074,183381.13,3663,20231102,180
Angustt Lin,Aletheia Capital,2859,QCOM-US,2024Q1,2024,0.07808909444985396,183381.13,3663,20240405,25
Kevin Cassidy,Rosenblatt Securities,2623,QCOM-US,2024Q1,2024,0.058919182083739044,183381.13,3663,20240308,53
Stacy A. Rasgon,Bernstein Research,1140,QCOM-US,2024Q1,2024,,183381.13,3663,20240410,20
Gary Mobley,Wells Fargo Securities,596,QCOM-US,2024Q1,2024,0.05977117818889971,183381.13,3663,20240424,6
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2024Q1,2024,0.05267836538461539,183381.13,3663,20240201,89
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2024Q1,2024,0.06433544303797468,183381.13,3663,20240201,89
Heping Qin,Guotai Haitong Securities China,1094,QCOM-US,2024Q1,2024,0.10675267770204482,183381.13,3663,20240202,88
Stacy A. Rasgon,Bernstein Research,1140,QCOM-US,2023Q4,2023,,155757.86,3663,20231102,89
Kevin Garrigan,WestPark Capital,3079,QCOM-US,2023Q4,2023,0.05982486362331323,155757.86,3663,20231102,89
Ross Seymore,Deutsche Bank Research,77,QCOM-US,2023Q4,2023,0.05535495980476601,155757.86,3663,20231102,89
Gary Mobley,Wells Fargo Securities,596,QCOM-US,2023Q4,2023,0.06161929371231697,155757.86,3663,20240119,11
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2023Q4,2023,0.07159632500717772,155757.86,3663,20231102,89
Ling Ji Cao,First Shanghai,1701,QCOM-US,2023Q4,2023,0.06642836635084698,155757.86,3663,20231218,43
Qi Li,Guotai Haitong Securities China,1094,QCOM-US,2023Q4,2023,0.11085845535457939,155757.86,3663,20231102,89
Kevin Garrigan,WestPark Capital,3079,QCOM-US,2023Q3,2023,0.08232474319697243,123853.69,3663,20230803,89
Christopher Rolland,Susquehanna Financial Group,974,QCOM-US,2023Q3,2023,0.08782122905027932,123853.69,3663,20231023,8
Kevin Garrigan,WestPark Capital,3079,QCOM-US,2023Q2,2023,0.06948963189197878,138603.88,3663,20230504,89
